customer_id,months_since_last_txn,avg_spending_3m,avg_spending_prev3m,spending_trend_ratio,monthly_txn_count_3m,num_missed_months,days_since_app_login,loyalty_points_balance,num_active_benefits,years_as_customer,card_tier,primary_spending_category,payment_method,engagement_level,inactive_risk
HCC_01381,2.3,55.0,73.0,0.751,6.0,2,49.0,23376.0,7,1.5,Red,shopping,offline_swipe,medium,1
HCC_01382,0.1,130.0,163.0,0.798,12.0,0,4.0,969.0,8,3.1,The,dining,app,high,0
HCC_01383,0.7,398.0,510.0,0.781,21.0,0,1.0,4845.0,6,11.2,Red,shopping,app,medium,0
HCC_01384,1.4,90.0,70.0,1.291,7.0,1,119.0,3159.0,2,0.1,Blue,dining,offline_nfc,medium,0
HCC_01385,1.0,104.0,115.0,0.908,8.0,1,169.0,414.0,5,6.3,Blue,online,offline_swipe,medium,0
HCC_01386,0.6,679.0,719.0,0.944,38.0,1,149.0,4187.0,8,1.3,The,travel,online,low,0
HCC_01387,0.7,46.0,59.0,0.788,5.0,0,154.0,49538.0,1,0.6,Blue,dining,offline_nfc,low,1
HCC_01388,0.6,495.0,467.0,1.059,28.0,1,64.0,7768.0,3,0.5,Red,dining,offline_nfc,low,1
HCC_01389,0.5,122.0,92.0,1.325,8.0,0,35.0,3874.0,4,2.1,Blue,convenience,offline_swipe,low,1
HCC_01390,1.1,676.0,607.0,1.114,38.0,1,12.0,1682.0,7,9.8,The,convenience,online,medium,0
HCC_01391,1.4,187.0,166.0,1.126,14.0,3,183.0,199.0,6,4.9,Blue,shopping,offline_nfc,medium,1
HCC_01392,0.8,129.0,117.0,1.102,10.0,0,113.0,1817.0,3,7.4,Blue,dining,offline_swipe,low,0
HCC_01393,0.7,61.0,121.0,0.506,11.0,0,173.0,1071.0,8,3.8,Black,shopping,offline_swipe,low,0
HCC_01394,0.9,51.0,77.0,0.657,5.0,0,145.0,10751.0,6,2.8,Black,dining,online,low,1
HCC_01395,1.4,83.0,97.0,0.859,12.0,1,140.0,3368.0,5,20.0,Blue,dining,online,low,1
HCC_01396,1.0,184.0,262.0,0.702,16.0,1,24.0,12457.0,6,7.3,Black,shopping,offline_nfc,low,0
HCC_01397,1.3,65.0,108.0,0.601,9.0,1,26.0,32630.0,4,9.1,Red,convenience,online,high,0
HCC_01398,1.6,25.0,71.0,0.358,6.0,4,79.0,8691.0,4,0.0,Blue,shopping,app,medium,1
HCC_01399,0.2,46.0,89.0,0.516,7.0,0,93.0,2279.0,6,0.2,Red,dining,offline_nfc,low,0
HCC_01400,0.9,204.0,242.0,0.843,14.0,1,3.0,3428.0,4,3.8,Red,dining,offline_swipe,medium,1
HCC_01401,0.0,262.0,291.0,0.899,18.0,0,9.0,10238.0,8,9.3,Red,travel,offline_nfc,high,0
HCC_01402,0.7,51.0,75.0,0.682,7.0,0,96.0,648.0,5,5.1,Black,shopping,offline_swipe,low,0
HCC_01403,0.9,50.0,53.0,0.944,7.0,0,145.0,1392.0,3,0.0,Blue,travel,online,low,0
HCC_01404,0.3,117.0,148.0,0.79,10.0,0,18.0,7613.0,3,5.5,Red,shopping,online,medium,0
HCC_01405,0.4,540.0,433.0,1.247,30.0,0,68.0,9412.0,5,6.4,Black,shopping,offline_swipe,medium,0
HCC_01406,1.4,239.0,274.0,0.872,17.0,1,36.0,23314.0,5,17.3,Red,shopping,offline_swipe,low,0
HCC_01407,0.4,37.0,33.0,1.129,6.0,0,17.0,17473.0,3,0.0,Blue,online,online,medium,0
HCC_01408,0.3,101.0,103.0,0.981,9.0,0,37.0,1342.0,7,0.4,Black,convenience,offline_swipe,low,0
HCC_01409,0.7,21.0,43.0,0.499,4.0,1,80.0,4742.0,3,7.7,Blue,shopping,online,medium,0
HCC_01410,1.3,66.0,74.0,0.893,6.0,1,236.0,549.0,4,4.6,Blue,travel,offline_nfc,low,1
HCC_01411,0.5,181.0,329.0,0.549,12.0,0,179.0,2064.0,2,2.0,Blue,dining,offline_nfc,low,1
HCC_01412,0.7,26.0,29.0,0.888,2.0,0,18.0,5718.0,3,2.7,Blue,dining,offline_swipe,high,1
HCC_01413,0.9,17.0,25.0,0.696,4.0,3,31.0,5918.0,5,3.2,Blue,shopping,offline_swipe,low,1
HCC_01414,0.2,49.0,47.0,1.035,10.0,0,10.0,3448.0,3,10.0,Blue,convenience,online,high,1
HCC_01415,0.3,83.0,161.0,0.517,11.0,0,11.0,5329.0,5,7.9,Black,online,online,medium,1
HCC_01416,0.1,139.0,150.0,0.924,11.0,0,74.0,5216.0,3,2.7,Blue,travel,offline_swipe,low,0
HCC_01417,0.4,169.0,155.0,1.092,10.0,0,11.0,5260.0,4,2.4,Red,travel,app,high,0
HCC_01418,0.9,334.0,280.0,1.192,24.0,0,34.0,24802.0,6,2.0,Red,dining,online,low,0
HCC_01419,1.1,15.0,22.0,0.691,3.0,1,19.0,2455.0,3,3.5,Blue,online,offline_swipe,medium,1
HCC_01420,1.1,218.0,236.0,0.925,14.0,1,102.0,6533.0,4,6.3,Blue,dining,offline_swipe,medium,0
HCC_01421,0.2,69.0,71.0,0.975,7.0,0,51.0,5937.0,2,5.5,Blue,online,offline_nfc,medium,0
HCC_01422,0.3,271.0,196.0,1.384,18.0,0,50.0,6593.0,4,8.9,Red,dining,online,medium,1
HCC_01423,3.4,18.0,38.0,0.476,5.0,5,12.0,1110.0,4,3.7,Red,dining,offline_nfc,low,1
HCC_01424,0.3,71.0,110.0,0.647,10.0,0,45.0,24907.0,5,4.3,Red,shopping,online,low,0
HCC_01425,0.7,232.0,132.0,1.761,14.0,0,69.0,19141.0,5,2.5,Red,dining,offline_swipe,low,1
HCC_01426,0.0,231.0,276.0,0.838,17.0,0,8.0,4199.0,4,8.8,Red,dining,offline_nfc,high,0
HCC_01427,1.9,13.0,36.0,0.353,6.0,4,316.0,3401.0,5,18.4,Black,travel,offline_swipe,low,1
HCC_01428,0.3,98.0,131.0,0.745,7.0,0,111.0,8364.0,5,2.0,Black,convenience,offline_nfc,low,0
HCC_01429,1.6,3.0,38.0,0.089,4.0,5,304.0,21447.0,4,5.0,Blue,dining,offline_swipe,low,1
HCC_01430,0.2,163.0,164.0,0.992,12.0,0,19.0,34237.0,5,0.9,Red,shopping,offline_swipe,high,0
HCC_01431,0.7,198.0,170.0,1.163,17.0,0,159.0,417.0,2,3.6,Blue,travel,offline_swipe,high,0
HCC_01432,0.2,165.0,255.0,0.647,12.0,0,42.0,1263.0,3,5.7,Blue,dining,offline_nfc,low,0
HCC_01433,1.3,74.0,95.0,0.779,10.0,1,82.0,21076.0,10,1.4,The,shopping,offline_swipe,low,0
HCC_01434,0.6,321.0,268.0,1.197,19.0,0,1.0,16348.0,10,2.6,Black,travel,app,high,0
HCC_01435,0.7,128.0,325.0,0.395,11.0,2,25.0,1102.0,3,13.3,Red,convenience,app,medium,1
HCC_01436,2.0,13.0,24.0,0.524,2.0,3,216.0,43433.0,4,0.0,Blue,shopping,online,low,1
HCC_01437,0.8,152.0,178.0,0.852,13.0,1,43.0,42073.0,7,9.0,Red,travel,offline_nfc,low,0
HCC_01438,0.9,163.0,235.0,0.694,14.0,0,36.0,24134.0,6,14.4,Red,shopping,online,low,1
HCC_01439,0.6,62.0,74.0,0.832,8.0,0,14.0,7839.0,7,4.5,Blue,travel,offline_nfc,high,0
HCC_01440,3.9,19.0,35.0,0.541,7.0,4,319.0,13541.0,5,4.3,Blue,convenience,app,low,1
HCC_01441,0.4,229.0,233.0,0.984,18.0,0,38.0,480.0,9,2.2,Red,shopping,offline_nfc,medium,0
HCC_01442,0.1,49.0,56.0,0.875,6.0,0,35.0,18214.0,9,8.6,The,dining,offline_swipe,medium,0
HCC_01443,0.5,120.0,111.0,1.085,10.0,0,81.0,17335.0,7,4.4,Black,convenience,online,low,0
HCC_01444,0.4,122.0,124.0,0.98,16.0,0,24.0,3477.0,9,3.5,Black,travel,offline_nfc,medium,0
HCC_01445,1.4,222.0,226.0,0.982,15.0,1,80.0,30056.0,5,2.8,Black,travel,offline_swipe,medium,1
HCC_01446,1.0,32.0,66.0,0.486,9.0,1,11.0,2585.0,6,4.6,Red,shopping,app,high,0
HCC_01447,0.6,57.0,53.0,1.068,7.0,0,62.0,2041.0,4,0.0,Blue,dining,offline_nfc,medium,0
HCC_01448,0.9,97.0,118.0,0.821,6.0,0,21.0,16417.0,3,1.6,Red,shopping,app,medium,0
HCC_01449,2.1,177.0,204.0,0.87,12.0,2,38.0,14993.0,3,3.2,Blue,shopping,offline_swipe,low,1
HCC_01450,0.5,842.0,682.0,1.234,51.0,0,38.0,4015.0,6,3.5,Red,shopping,offline_nfc,medium,0
HCC_01451,2.0,19.0,27.0,0.704,3.0,3,215.0,27831.0,1,2.5,Blue,dining,offline_swipe,low,1
HCC_01452,1.2,155.0,117.0,1.325,10.0,1,44.0,18818.0,5,8.9,Blue,convenience,offline_swipe,low,0
HCC_01453,0.7,51.0,38.0,1.353,6.0,0,73.0,2676.0,3,4.7,Blue,shopping,offline_swipe,low,0
HCC_01454,0.7,236.0,206.0,1.146,14.0,1,26.0,17324.0,5,3.8,Blue,travel,offline_swipe,high,0
HCC_01455,0.1,33.0,52.0,0.626,7.0,0,33.0,8121.0,4,13.5,Red,dining,online,medium,0
HCC_01456,1.3,20.0,74.0,0.264,2.0,2,76.0,6431.0,6,8.2,Black,shopping,offline_swipe,low,1
HCC_01457,0.7,85.0,68.0,1.244,15.0,1,3.0,15708.0,5,9.7,Red,dining,online,high,0
HCC_01458,1.3,98.0,103.0,0.953,8.0,1,47.0,219.0,6,7.6,Red,convenience,offline_swipe,low,0
HCC_01459,0.6,82.0,118.0,0.696,9.0,0,148.0,1974.0,5,5.0,Blue,travel,offline_swipe,medium,1
HCC_01460,0.1,205.0,161.0,1.272,16.0,0,45.0,6524.0,5,6.2,Red,shopping,online,low,0
HCC_01461,0.7,60.0,91.0,0.662,6.0,1,48.0,7798.0,3,1.8,Blue,online,offline_swipe,low,0
HCC_01462,0.6,30.0,38.0,0.793,8.0,0,16.0,7704.0,4,0.7,Red,shopping,offline_nfc,medium,0
HCC_01463,0.7,246.0,228.0,1.077,22.0,0,96.0,4067.0,9,5.4,Black,shopping,offline_swipe,low,0
HCC_01464,0.8,62.0,105.0,0.586,4.0,0,76.0,6891.0,3,0.4,Red,convenience,offline_swipe,high,0
HCC_01465,0.7,205.0,231.0,0.887,16.0,1,79.0,21721.0,3,4.2,Blue,shopping,offline_nfc,medium,1
HCC_01466,0.8,65.0,52.0,1.247,6.0,0,11.0,2764.0,2,0.2,Blue,travel,offline_swipe,low,1
HCC_01467,1.3,29.0,30.0,0.983,3.0,1,86.0,4773.0,5,4.3,Red,online,online,low,1
HCC_01468,0.0,137.0,106.0,1.294,11.0,0,45.0,3929.0,7,0.7,Red,travel,app,medium,0
HCC_01469,1.7,324.0,257.0,1.26,25.0,2,77.0,12397.0,2,2.3,Blue,dining,offline_nfc,medium,1
HCC_01470,0.2,134.0,145.0,0.922,10.0,0,10.0,3737.0,6,1.3,Black,dining,app,high,0
HCC_01471,3.6,17.0,78.0,0.219,4.0,4,365.0,1541.0,3,2.7,Blue,convenience,offline_swipe,low,1
HCC_01472,0.3,38.0,64.0,0.588,4.0,0,13.0,1333.0,7,2.0,Black,dining,online,low,0
HCC_01473,0.8,599.0,521.0,1.149,34.0,0,26.0,3709.0,7,0.5,Black,shopping,offline_nfc,medium,0
HCC_01474,1.3,22.0,48.0,0.455,3.0,2,136.0,5829.0,6,0.5,Red,online,offline_swipe,low,1
HCC_01475,1.0,50.0,61.0,0.822,8.0,0,61.0,46254.0,7,0.2,Red,convenience,offline_swipe,low,0
HCC_01476,0.3,177.0,173.0,1.022,10.0,0,10.0,41787.0,7,3.0,Red,dining,online,low,0
HCC_01477,0.5,34.0,25.0,1.361,7.0,0,22.0,24156.0,4,0.3,Red,convenience,offline_swipe,medium,0
HCC_01478,0.8,189.0,253.0,0.747,11.0,0,92.0,23315.0,2,1.6,Blue,shopping,offline_swipe,low,1
HCC_01479,0.3,131.0,180.0,0.727,13.0,0,59.0,6208.0,5,1.5,Red,online,offline_swipe,low,0
HCC_01480,0.4,203.0,225.0,0.904,16.0,0,15.0,2641.0,4,1.8,Red,shopping,app,medium,0
HCC_01481,0.2,175.0,171.0,1.025,11.0,0,5.0,12943.0,3,3.3,Red,shopping,online,high,0
HCC_01482,0.6,98.0,112.0,0.874,7.0,0,11.0,28582.0,7,1.1,Black,dining,app,high,0
HCC_01483,0.7,58.0,47.0,1.235,7.0,0,30.0,8856.0,7,1.9,Red,dining,offline_nfc,medium,1
HCC_01484,1.5,67.0,98.0,0.68,8.0,1,48.0,10133.0,5,18.9,Red,shopping,app,medium,0
HCC_01485,1.9,40.0,42.0,0.956,10.0,2,127.0,4747.0,3,7.4,Blue,travel,offline_swipe,low,1
HCC_01486,0.7,198.0,188.0,1.054,16.0,0,36.0,5325.0,6,10.3,Black,shopping,app,low,0
HCC_01487,0.6,139.0,174.0,0.8,11.0,0,16.0,10301.0,5,2.2,Blue,convenience,online,high,1
HCC_01488,0.2,417.0,356.0,1.172,26.0,0,83.0,1482.0,3,1.1,Red,dining,offline_swipe,low,0
HCC_01489,1.4,119.0,123.0,0.965,8.0,1,30.0,27697.0,4,2.9,Blue,shopping,offline_nfc,high,0
HCC_01490,1.0,265.0,229.0,1.157,21.0,0,35.0,1868.0,6,1.8,Red,travel,offline_nfc,medium,1
HCC_01491,1.4,99.0,101.0,0.978,9.0,1,34.0,21033.0,6,8.0,Black,travel,offline_swipe,high,0
HCC_01492,1.7,64.0,62.0,1.033,9.0,2,28.0,1768.0,1,8.8,Blue,shopping,offline_swipe,low,1
HCC_01493,0.6,97.0,133.0,0.73,8.0,0,13.0,4665.0,4,3.9,Blue,shopping,offline_swipe,medium,1
HCC_01494,1.0,49.0,67.0,0.731,6.0,0,2.0,25804.0,4,2.7,Blue,dining,online,high,0
HCC_01495,0.3,175.0,136.0,1.287,15.0,0,3.0,28336.0,4,2.2,Red,travel,app,high,0
HCC_01496,0.3,43.0,39.0,1.111,7.0,0,13.0,23146.0,5,3.2,Blue,online,app,medium,1
HCC_01497,0.4,28.0,45.0,0.613,8.0,0,7.0,3209.0,2,0.7,Blue,convenience,online,low,1
HCC_01498,0.8,148.0,152.0,0.974,15.0,0,27.0,7117.0,4,9.6,Blue,travel,offline_swipe,medium,0
HCC_01499,0.5,46.0,222.0,0.208,5.0,1,106.0,16865.0,4,1.5,Red,travel,offline_nfc,low,1
HCC_01500,1.3,31.0,41.0,0.748,5.0,1,9.0,47724.0,5,1.4,Blue,convenience,app,medium,1
HCC_01501,0.2,188.0,156.0,1.208,12.0,0,7.0,909.0,9,13.7,Blue,convenience,offline_nfc,high,0
HCC_01502,0.6,53.0,60.0,0.882,6.0,0,239.0,75.0,4,10.4,Blue,dining,offline_swipe,low,0
HCC_01503,1.0,106.0,111.0,0.955,10.0,1,108.0,10101.0,4,5.4,Red,shopping,offline_nfc,low,0
HCC_01504,3.7,5.0,340.0,0.015,2.0,4,365.0,1307.0,2,0.9,Red,convenience,offline_swipe,low,1
HCC_01505,0.3,140.0,174.0,0.802,12.0,0,3.0,12714.0,3,4.1,Blue,convenience,online,high,0
HCC_01506,0.8,211.0,207.0,1.021,14.0,0,4.0,19361.0,4,4.1,Red,travel,offline_nfc,high,0
HCC_01507,0.0,445.0,420.0,1.06,27.0,0,39.0,5732.0,6,0.7,Blue,shopping,offline_nfc,low,0
HCC_01508,0.7,75.0,62.0,1.209,6.0,0,2.0,5511.0,6,0.6,Red,convenience,app,medium,0
HCC_01509,1.4,43.0,50.0,0.857,6.0,1,177.0,36576.0,9,0.8,Red,dining,online,low,0
HCC_01510,0.9,44.0,51.0,0.87,5.0,0,0.0,18350.0,2,3.3,Blue,dining,app,medium,0
HCC_01511,0.4,54.0,104.0,0.52,8.0,0,57.0,4810.0,5,0.6,Black,shopping,online,low,0
HCC_01512,4.1,16.0,19.0,0.859,4.0,4,250.0,26648.0,3,0.9,Black,shopping,app,low,1
HCC_01513,0.1,42.0,77.0,0.542,8.0,0,51.0,17656.0,3,2.0,Blue,shopping,offline_nfc,low,1
HCC_01514,2.4,22.0,59.0,0.366,4.0,4,31.0,8829.0,3,2.7,Blue,travel,offline_nfc,low,1
HCC_01515,0.7,102.0,171.0,0.594,15.0,0,5.0,10239.0,2,4.7,Blue,travel,app,medium,0
HCC_01516,0.6,199.0,145.0,1.373,14.0,0,17.0,19817.0,6,0.8,Red,dining,app,medium,0
HCC_01517,0.8,66.0,79.0,0.839,8.0,0,39.0,14774.0,8,11.5,Black,dining,offline_nfc,low,0
HCC_01518,0.6,144.0,146.0,0.986,10.0,0,0.0,3421.0,2,1.4,Blue,travel,app,high,0
HCC_01519,0.8,175.0,228.0,0.766,11.0,1,74.0,3881.0,8,5.2,Black,online,online,low,0
HCC_01520,0.6,26.0,69.0,0.383,8.0,2,72.0,13500.0,6,0.1,Black,convenience,offline_swipe,low,0
HCC_01521,0.4,89.0,74.0,1.201,7.0,0,27.0,7107.0,4,2.5,Red,dining,online,low,1
HCC_01522,2.5,5.0,18.0,0.268,4.0,5,97.0,24673.0,5,1.4,Red,shopping,offline_swipe,low,1
HCC_01523,0.4,29.0,38.0,0.754,6.0,0,18.0,11976.0,4,6.4,Blue,convenience,app,low,0
HCC_01524,0.3,45.0,50.0,0.904,6.0,0,25.0,13892.0,4,9.1,Blue,dining,online,high,0
HCC_01525,0.8,96.0,97.0,0.989,9.0,0,2.0,10389.0,5,4.4,Blue,travel,app,low,1
HCC_01526,0.0,42.0,60.0,0.702,11.0,0,30.0,17199.0,8,20.0,Black,shopping,offline_nfc,low,0
HCC_01527,4.5,27.0,73.0,0.369,5.0,4,104.0,17163.0,4,0.5,Red,travel,offline_swipe,low,1
HCC_01528,0.1,28.0,41.0,0.68,4.0,0,67.0,502.0,6,3.8,Red,dining,offline_swipe,low,0
HCC_01529,0.5,101.0,146.0,0.695,8.0,0,2.0,4513.0,9,2.0,Black,shopping,online,low,0
HCC_01530,0.6,106.0,154.0,0.688,6.0,0,59.0,24202.0,7,3.4,Red,shopping,offline_nfc,high,0
HCC_01531,0.9,183.0,151.0,1.211,11.0,1,87.0,2214.0,4,1.0,Red,shopping,offline_swipe,low,0
HCC_01532,0.2,72.0,129.0,0.556,9.0,0,6.0,14962.0,8,6.1,Black,dining,online,medium,0
HCC_01533,0.3,32.0,32.0,1.01,6.0,0,138.0,5545.0,4,5.7,Red,shopping,offline_nfc,medium,1
HCC_01534,0.3,53.0,55.0,0.967,4.0,0,76.0,2262.0,2,1.8,Blue,shopping,offline_nfc,low,1
HCC_01535,0.1,111.0,92.0,1.208,10.0,0,26.0,1438.0,8,0.9,Black,dining,online,medium,0
HCC_01536,0.2,70.0,79.0,0.88,6.0,0,86.0,17639.0,3,3.1,Red,shopping,offline_nfc,low,1
HCC_01537,0.8,112.0,97.0,1.157,10.0,0,62.0,19806.0,4,3.7,Blue,dining,offline_nfc,low,1
HCC_01538,0.9,247.0,285.0,0.868,15.0,1,109.0,8516.0,3,3.7,Blue,online,online,medium,0
HCC_01539,0.3,184.0,175.0,1.05,18.0,0,10.0,8434.0,4,3.5,Blue,dining,offline_nfc,medium,1
HCC_01540,3.6,23.0,50.0,0.469,4.0,4,22.0,19629.0,4,0.8,Red,travel,online,low,1
HCC_01541,2.1,20.0,157.0,0.129,4.0,2,329.0,23240.0,2,3.6,Blue,shopping,offline_nfc,low,1
HCC_01542,0.3,189.0,183.0,1.033,15.0,0,18.0,5479.0,3,2.4,Red,dining,online,high,0
HCC_01543,0.4,60.0,57.0,1.049,5.0,0,53.0,11179.0,6,8.8,Red,convenience,offline_swipe,medium,0
HCC_01544,0.9,268.0,252.0,1.063,18.0,0,10.0,1524.0,4,0.0,Black,travel,online,medium,1
HCC_01545,1.3,73.0,96.0,0.763,6.0,1,40.0,9013.0,5,0.5,Red,travel,online,high,0
HCC_01546,0.5,48.0,35.0,1.367,7.0,0,61.0,3552.0,3,2.4,Red,dining,offline_nfc,low,0
HCC_01547,1.0,123.0,157.0,0.782,9.0,1,64.0,3035.0,3,3.6,Red,dining,online,medium,0
HCC_01548,0.7,113.0,108.0,1.046,8.0,0,9.0,14325.0,3,2.9,Blue,dining,online,low,0
HCC_01549,0.9,100.0,91.0,1.098,12.0,0,51.0,3322.0,6,4.9,Red,shopping,offline_nfc,low,1
HCC_01550,0.1,152.0,106.0,1.436,11.0,0,31.0,6038.0,5,1.1,Red,online,offline_nfc,low,0
HCC_01551,0.8,59.0,72.0,0.825,6.0,0,50.0,15510.0,4,2.0,Black,shopping,offline_nfc,low,0
HCC_01552,0.2,129.0,178.0,0.724,11.0,0,17.0,4317.0,3,2.3,Red,shopping,online,low,0
HCC_01553,3.8,50.0,106.0,0.471,8.0,4,365.0,4285.0,2,4.7,Red,dining,offline_nfc,low,1
HCC_01554,0.2,173.0,125.0,1.386,11.0,0,0.0,984.0,4,10.0,Red,shopping,app,high,0
HCC_01555,0.6,153.0,146.0,1.046,10.0,0,76.0,19116.0,5,4.4,Red,dining,offline_swipe,low,0
HCC_01556,0.8,38.0,36.0,1.056,7.0,1,20.0,14844.0,2,0.2,Blue,shopping,offline_nfc,low,1
HCC_01557,0.5,83.0,45.0,1.855,8.0,0,28.0,8379.0,4,2.2,Blue,online,offline_nfc,medium,1
HCC_01558,3.4,19.0,19.0,1.018,5.0,4,365.0,1760.0,2,3.2,Red,shopping,online,low,1
HCC_01559,0.6,76.0,143.0,0.529,6.0,0,6.0,1991.0,3,0.5,Blue,dining,offline_nfc,high,0
HCC_01560,0.7,30.0,35.0,0.861,8.0,1,323.0,1055.0,4,0.9,Blue,dining,offline_swipe,medium,1
HCC_01561,0.1,63.0,101.0,0.628,7.0,0,12.0,433.0,3,3.3,Blue,shopping,online,medium,1
HCC_01562,2.7,99.0,123.0,0.801,8.0,3,20.0,26156.0,6,2.3,Blue,dining,offline_nfc,low,0
HCC_01563,0.2,118.0,148.0,0.799,11.0,0,7.0,2095.0,8,7.2,Blue,convenience,online,high,0
HCC_01564,1.0,26.0,35.0,0.744,5.0,1,45.0,1247.0,5,6.1,Blue,shopping,offline_swipe,medium,1
HCC_01565,0.1,44.0,87.0,0.502,3.0,0,0.0,16147.0,5,8.8,Blue,shopping,app,low,1
HCC_01566,0.8,582.0,416.0,1.398,31.0,1,86.0,3466.0,6,0.6,Red,travel,offline_swipe,medium,0
HCC_01567,1.3,508.0,503.0,1.01,31.0,1,87.0,28855.0,7,6.3,Black,dining,offline_swipe,low,0
HCC_01568,0.6,273.0,321.0,0.852,21.0,1,20.0,12535.0,9,0.5,The,dining,online,medium,0
HCC_01569,0.6,164.0,143.0,1.147,12.0,0,3.0,3524.0,3,0.5,Red,travel,offline_nfc,high,1
HCC_01570,0.1,52.0,49.0,1.061,7.0,0,20.0,406.0,4,1.4,Red,dining,app,high,0
HCC_01571,1.0,195.0,194.0,1.003,15.0,1,16.0,2557.0,3,0.7,Red,dining,offline_nfc,high,0
HCC_01572,0.2,108.0,96.0,1.125,8.0,0,52.0,3672.0,9,5.2,Red,online,offline_nfc,low,0
HCC_01573,0.3,164.0,171.0,0.96,15.0,0,62.0,2573.0,8,0.4,Red,convenience,offline_nfc,low,0
HCC_01574,0.4,62.0,55.0,1.121,12.0,0,101.0,979.0,3,6.4,Blue,dining,offline_nfc,low,0
HCC_01575,0.8,127.0,111.0,1.146,8.0,0,2.0,3525.0,5,1.4,Black,convenience,online,low,0
HCC_01576,0.9,121.0,125.0,0.969,9.0,0,54.0,3204.0,3,6.5,Red,dining,offline_swipe,low,1
HCC_01577,0.9,95.0,111.0,0.854,7.0,0,147.0,3565.0,2,2.9,Blue,convenience,offline_nfc,low,1
HCC_01578,0.2,186.0,135.0,1.379,15.0,0,53.0,8341.0,8,4.3,Blue,shopping,offline_nfc,low,0
HCC_01579,0.1,44.0,57.0,0.777,4.0,0,13.0,22970.0,2,0.2,Blue,shopping,app,high,1
HCC_01580,0.9,32.0,31.0,1.037,6.0,1,8.0,5713.0,5,5.8,Blue,travel,offline_nfc,medium,0
HCC_01581,0.3,349.0,334.0,1.044,25.0,0,14.0,744.0,1,1.8,Blue,dining,app,medium,1
HCC_01582,0.7,590.0,801.0,0.737,32.0,1,64.0,15680.0,4,0.7,Red,online,offline_nfc,low,0
HCC_01583,1.0,106.0,156.0,0.678,7.0,0,103.0,10014.0,6,1.7,Red,dining,offline_swipe,low,0
HCC_01584,0.2,31.0,38.0,0.814,4.0,0,15.0,1619.0,4,2.1,Red,online,offline_swipe,high,1
HCC_01585,0.4,38.0,49.0,0.772,6.0,0,44.0,9516.0,2,1.2,Blue,dining,offline_nfc,low,1
HCC_01586,1.4,66.0,137.0,0.483,6.0,2,246.0,13823.0,5,3.0,Blue,dining,offline_nfc,low,1
HCC_01587,0.6,232.0,320.0,0.725,20.0,0,16.0,1421.0,5,6.7,Red,dining,offline_nfc,low,0
HCC_01588,0.9,41.0,41.0,1.0,7.0,0,8.0,4123.0,4,2.3,Red,shopping,online,medium,0
HCC_01589,0.6,129.0,99.0,1.3,9.0,0,53.0,6533.0,4,0.7,Red,travel,app,low,0
HCC_01590,0.3,162.0,149.0,1.086,11.0,0,7.0,4053.0,9,2.2,Black,travel,offline_swipe,high,0
HCC_01591,1.4,36.0,255.0,0.14,4.0,2,26.0,1398.0,8,1.5,Black,convenience,online,low,0
HCC_01592,1.0,108.0,97.0,1.112,12.0,1,24.0,22230.0,6,0.4,Black,shopping,online,medium,0
HCC_01593,0.9,20.0,26.0,0.753,8.0,0,77.0,1779.0,3,1.0,Blue,shopping,offline_nfc,low,0
HCC_01594,0.5,190.0,180.0,1.056,14.0,0,25.0,792.0,6,1.9,Red,shopping,offline_swipe,medium,0
HCC_01595,0.5,205.0,224.0,0.916,16.0,0,148.0,7602.0,5,3.5,Blue,travel,offline_swipe,low,1
HCC_01596,0.3,73.0,85.0,0.862,11.0,0,5.0,30447.0,6,8.0,Blue,online,app,medium,0
HCC_01597,0.3,156.0,176.0,0.889,11.0,0,29.0,11937.0,6,0.2,Black,shopping,offline_nfc,high,0
HCC_01598,1.0,79.0,87.0,0.913,6.0,0,53.0,6074.0,5,0.8,Black,shopping,offline_swipe,low,0
HCC_01599,1.1,61.0,46.0,1.323,7.0,1,95.0,6175.0,2,1.1,Blue,shopping,offline_swipe,medium,1
HCC_01600,0.5,228.0,249.0,0.914,17.0,0,19.0,9017.0,3,6.7,Red,dining,app,low,0
HCC_01601,1.2,155.0,124.0,1.246,12.0,1,113.0,21688.0,3,2.9,Blue,shopping,offline_nfc,low,1
HCC_01602,0.4,227.0,189.0,1.202,13.0,0,4.0,29086.0,8,1.4,Black,dining,offline_nfc,high,0
HCC_01603,0.5,339.0,303.0,1.12,22.0,1,9.0,1196.0,3,2.0,Blue,convenience,app,medium,1
HCC_01604,1.3,15.0,39.0,0.384,7.0,6,113.0,1964.0,5,3.0,Blue,dining,offline_nfc,low,1
HCC_01605,0.7,88.0,70.0,1.255,11.0,0,29.0,5804.0,5,1.1,Red,dining,offline_nfc,low,1
HCC_01606,0.7,97.0,124.0,0.783,8.0,0,28.0,8178.0,4,6.8,Red,dining,offline_nfc,medium,0
HCC_01607,0.6,66.0,58.0,1.135,6.0,0,7.0,13828.0,6,6.2,Blue,shopping,app,medium,0
HCC_01608,0.9,129.0,205.0,0.628,10.0,0,57.0,7003.0,8,2.9,Red,convenience,offline_nfc,medium,1
HCC_01609,0.4,53.0,94.0,0.564,6.0,0,8.0,9603.0,7,9.8,Red,online,offline_nfc,medium,0
HCC_01610,0.8,74.0,49.0,1.513,6.0,0,63.0,20150.0,4,0.1,Red,shopping,offline_nfc,low,0
